Publicaciones_Anuales,Citas_Totales,Índice_H,Colaboración_Internacional,Horas_Docencia_Semanal,Financiamiento_Anual,Estudiantes_PHD_Supervisados,Índice_Interdisciplinario,Asistencia_Conferencias_Anual,Papers_En_Revistas_Top,Tipología,Cluster
13.901757066954032,3134.816684141432,36.08229294790988,18.48399652394183,0.9497148266847856,318645.4314769428,7.287888178650651,30.073203028474182,3.852433334796224,6.091143679807628,Innovadores_Solitarios,2
10.996496292477154,3103.73963078365,34.42631779266551,33.657551941701215,4.050109377678088,234667.0767426288,0.5994071858884475,66.48181360421646,3.404981710960956,7.0099745579609145,Innovadores_Solitarios,2
10.547297781401246,2869.558022832477,39.58930973527388,35.32465260551147,7.533822298373245,229233.05343812192,0.0,46.657291422193424,3.7746340534293368,10.0,Innovadores_Solitarios,2
8.25665045410545,3036.5347642109587,34.702373219691,14.756123586657102,8.26482260786327,156985.86220393673,2.4948636972136797,33.39933269954524,3.1307405772860912,0.0,Innovadores_Solitarios,2
13.386310422789812,4220.636644533058,27.8206892441028,25.10233061019587,5.39811939114694,239978.31228412053,1.036982697904098,41.04703127485028,2.61468640313824,8.32632750430992,Innovadores_Solitarios,2
6.143736601432495,3556.758672625624,38.31065337260523,12.621845011731509,4.6964298099288335,358831.72064845765,7.266066749312533,44.21487801602549,2.3773004801794064,9.172033632290704,Innovadores_Solitarios,2
9.921271214218038,3395.9388748213623,32.53499532670584,33.496020970210246,6.799199750866501,330729.95208766096,3.714030971930095,52.1929317825844,3.629628841923612,4.821270486111577,Innovadores_Solitarios,2
12.351982149926346,3085.502494538964,32.19909479901515,31.103702654334647,7.55532979157685,240842.861116417,2.958196812071704,48.20646071755057,2.797807347566106,7.494587210246523,Innovadores_Solitarios,2
12.063011524898275,3391.15939838639,40.49388425993595,33.135096360006386,6.363905942589928,268973.3243406544,5.610957614308658,44.86249528732663,2.8698569456323155,7.6508326979760595,Innovadores_Solitarios,2
8.357434161636803,3548.497982496359,37.975785127184565,45.92387275685461,7.316221747000135,379166.2693962936,0.987965237000596,49.36179725578233,3.62834550926428,4.363558633533055,Innovadores_Solitarios,2
11.558827855493584,3493.8766135765427,30.51372814257084,18.228382884878883,3.349005606414977,267861.41583470063,4.950239466835503,46.193971814134365,2.4362754471960253,6.151609116387453,Innovadores_Solitarios,2
12.696149812072909,3088.889802216784,36.21843605745956,19.9305682462887,2.103831317005352,159253.62256234448,2.0579233887633546,29.22333668121346,2.786552848288153,6.4899331422174455,Innovadores_Solitarios,2
8.992411906086573,3655.4537827990025,42.37678108474776,23.40061470036573,4.96297372801522,271134.1361079861,2.9619675841946225,44.84077840507134,2.172769056447677,7.7153192464040385,Innovadores_Solitarios,2
10.796338584342491,3759.673257120586,42.66369456501289,29.01711722098941,5.448184963620833,301259.2400781795,4.380287983422225,41.46514147823248,2.2269902161445336,5.782479703086285,Innovadores_Solitarios,2
9.697957311335852,3512.255087129472,37.48999145622725,34.59270826085207,6.744641273441356,318334.2005738352,7.306364915023113,72.8470439982651,2.1917017146448483,8.902287215590084,Innovadores_Solitarios,2
12.451181359428624,3080.139078909612,32.003036772779886,19.74244978319239,5.683511951554319,487617.0839215886,1.481734676892604,54.25635757279076,2.423096344337597,1.7522085513803862,Innovadores_Solitarios,2
10.592473043685883,3050.792664325821,37.45959585753253,43.31458765854354,1.573730941818245,435387.2374165413,5.358880241442574,38.28190232121073,4.237816311973462,3.359533585958716,Innovadores_Solitarios,2
13.868549797042496,2702.7861706028166,32.00312488523114,25.469805937647426,2.8647591412348112,285762.05149787065,2.099869057041513,41.80443447567848,3.514438834058749,6.010487399436366,Innovadores_Solitarios,2
9.75454039033034,3855.807439044445,29.376789540810652,37.77676821898509,8.102303951045046,311567.46342928585,3.664628023959184,57.6894577609574,3.067518481410109,2.9317716585287554,Innovadores_Solitarios,2
16.105894672597046,4530.373962440994,43.77670421221602,34.71570950954356,3.070153078839791,368605.145999844,4.290751899170295,55.876367302743816,1.2412605135768855,5.502071703041853,Innovadores_Solitarios,2
12.222284341259323,2908.3707436671125,24.803839111199498,32.17542255795962,8.257231091142584,161989.85417851087,6.004714104192056,14.449263409672682,2.9444523011033814,5.461186331110884,Innovadores_Solitarios,2
14.009017646490117,3692.0327244696537,34.836526259529535,24.108799604872114,5.733196492193697,206012.02136726447,0.3910609989902935,32.2919962399496,1.9407864781110484,1.8651157999202468,Innovadores_Solitarios,2
9.621381503212968,3468.6604513634143,39.77571160250619,30.040465155178445,4.785939280090885,196475.76775806255,1.9394847632551184,31.69526041979227,1.8021221074111515,4.028547907328912,Innovadores_Solitarios,2
11.33709120140033,4482.362566458195,35.17631775985864,27.13979910734222,6.22833340008685,375750.7710047305,2.77534390061834,32.04248278584209,2.42418175935532,4.600548984014829,Innovadores_Solitarios,2
11.252891881330864,3362.4741514241778,23.49039417632208,38.66874267444525,6.153113926111533,331125.0154543536,6.289935427002567,86.18321212682856,4.119574911434577,2.9696178756028955,Innovadores_Solitarios,0
7.733238871206978,3436.0412042596167,30.22229779699787,27.03463635867223,3.706854231514946,191845.1996385605,1.4872985094313933,65.30712452608847,3.8816397569494505,2.787107359484855,Innovadores_Solitarios,2
13.616730131053975,3496.0136793416914,42.39972069445013,16.387157986717362,2.925507691347087,280966.1321916392,6.046248154539315,26.865726199228643,1.617200269035664,6.154736615295237,Innovadores_Solitarios,2
10.538623848705912,3963.088773765821,44.54708320235065,30.629692366905708,3.8152121515222617,213600.9230320184,1.698714861756346,40.72782441917241,2.1690498835889622,3.2028648523617176,Innovadores_Solitarios,2
14.26617367747727,3635.22841288992,34.748809452754315,15.92436337958402,6.0018343752487615,202244.4755201449,1.8464573388633343,41.48998458143839,3.751387123371789,5.522103906267181,Innovadores_Solitarios,2
6.585353698006443,2665.2973594393143,37.71680096189967,30.70598668593159,1.744915124233675,304808.4946661382,1.4734816869149665,43.89583752582223,2.095683374895591,4.674752482108307,Innovadores_Solitarios,2
12.142196013949242,3819.296229388687,26.6923996886552,12.889838002375434,3.2791732694320954,261544.44557701747,1.6963277843956817,55.094392138216605,2.423108130476851,5.867840402705367,Innovadores_Solitarios,2
9.60931423358857,3917.846056032571,29.351465726711908,39.41568620657901,6.15414425436108,279695.46139570075,0.0,45.56718810056963,2.39601481328418,7.059608355830566,Innovadores_Solitarios,2
10.764369101632598,3543.29489373645,34.221613823039604,27.54420843301213,4.024787551855013,256744.1812180379,3.675205324150405,45.91678213567445,2.579015519179737,8.335564123319614,Innovadores_Solitarios,2
10.775773880935343,3644.8874284482063,45.37700399322719,21.73976467832159,0.9237509296442924,199191.3689082596,5.40242784432789,11.938121184612164,2.6484865159586914,7.742249406863385,Innovadores_Solitarios,2
5.366594072976344,3509.209189594776,43.382186561376415,22.80899471191136,5.471229116217132,377086.5193886967,4.658811162366979,17.821206313302376,4.143754043206929,6.653854747528325,Innovadores_Solitarios,2
12.744661758901008,3669.2482037472073,32.923560430496,47.70692857804396,4.081278200919511,215015.5630535208,3.36373251011699,52.45503724816368,2.143916174091133,7.26556373221257,Innovadores_Solitarios,2
10.46995080343576,3535.7831186096964,32.61171276617441,28.33662105286948,4.460250129413257,202123.62842176924,5.075079888515798,33.33560109885833,3.377300493044852,6.957959651492784,Innovadores_Solitarios,2
17.630387437674198,3878.494308322676,30.389173379111877,38.55637858804951,3.452421601792854,175534.5296688583,3.8268698064474016,13.31919626643582,4.496044311489183,7.73921184021132,Innovadores_Solitarios,2
12.387663545925683,3827.182828177029,34.72207664544772,13.745109527016234,5.218789589209786,372576.6623898692,7.891503959233653,47.2151384760507,3.223884024279132,6.55993725263964,Innovadores_Solitarios,2
10.466352970706446,3104.762772277344,37.35734178567998,38.454200461549775,3.020790359482838,287421.3079900352,6.186373253278794,40.835873684330416,4.094191518470948,9.764048992950068,Innovadores_Solitarios,2
7.035429984402692,2653.7676851425904,42.64775159730307,20.7311893005258,6.646341167923829,307331.7967188404,0.975791249479665,20.650586503884192,1.704921227936384,5.683984202842021,Innovadores_Solitarios,2
11.181829290756989,3332.107650354936,43.34510762644696,9.96857046881894,0.0,294570.51334821875,2.5085138718281117,36.53598204686983,3.696206364813418,5.48081729727279,Innovadores_Solitarios,2
12.177655302043464,4424.478047472672,40.63282514773879,13.934740912583298,5.027858583825893,297587.4912889997,8.14671960649972,42.97127141151783,2.8556395880760577,5.462222618890339,Innovadores_Solitarios,2
12.31929068307569,3213.1689965598816,32.26570529379804,19.565752288662352,4.490045565158289,450399.2988582689,1.5743084346456713,0.2354528741048227,4.091506851922462,5.934493459568003,Innovadores_Solitarios,2
9.666549937227376,4123.042596248814,24.63304883795925,21.285591340042085,2.7788483090683425,475227.0443423623,0.1849766105643575,54.03517589721192,4.271555094994159,5.314624811839303,Innovadores_Solitarios,2
14.138995290517164,3860.8360320216175,29.354741143913856,29.89374561227918,4.5193492036837295,262517.9192450403,0.5557443822161092,50.66439952305237,3.44426331148604,4.950959467440453,Innovadores_Solitarios,2
11.07136068205803,3319.51691709046,40.79664901682124,31.15935606944264,5.652266044484236,174888.64236146968,4.186202515936768,53.86040528810352,2.815097863557011,3.837873344800205,Innovadores_Solitarios,2
13.81802985403692,3238.63848974048,40.245046129184445,10.915387036364404,2.439141295007434,475479.4181984365,0.0,8.771058881744167,4.696456368290038,4.591312618914482,Innovadores_Solitarios,2
15.309905646049565,3605.508733601309,34.51643444064804,28.99136114352071,5.228455297324079,315030.17614618776,2.924730595150303,34.54581681679216,2.9430543762789325,4.910161826382101,Innovadores_Solitarios,2
11.448049990941962,3653.9008844460295,26.449158036716877,32.43264094022715,5.036867866130787,334758.1705361671,3.341730876255884,31.903604795359577,2.2216952745976872,3.303629155788574,Innovadores_Solitarios,2
13.41779244723913,3597.922627548841,30.10813611192484,7.974163957621595,5.512059468627752,398269.0983945514,5.058311274651287,64.98211666693865,4.014370065018131,6.816505511428944,Innovadores_Solitarios,2
9.822768560539604,2579.5628843341774,28.602115166321493,25.260910502108334,5.373533528954157,224461.70676466776,4.035318040938246,30.827232955120778,1.5933389031517775,4.7503628446086426,Innovadores_Solitarios,2
19.89714619451217,3038.383376944548,28.24157697191833,35.5364179660784,5.9866358017617785,318483.6123694874,1.101202222336114,27.1246332972818,3.7003098794089913,4.048253494045334,Innovadores_Solitarios,2
9.890470724622338,3212.181086881113,35.610049073226804,24.0394010027535,4.930023019006077,477080.063563551,5.298546652571352,30.59549413318349,4.8124485579969285,10.0,Innovadores_Solitarios,2
7.2893258403286305,3853.8759677277376,32.18766612052866,34.7255444962673,3.545725648350263,275248.13644484954,4.243619924434393,38.88349856349931,3.620672097550678,7.264815478111042,Innovadores_Solitarios,2
15.242342176663865,3588.8505004666267,28.32327820644949,31.10585745283823,6.667844309097808,345918.0079228437,4.11958089586208,38.94751432812029,1.3390390664840086,6.760395702011927,Innovadores_Solitarios,2
15.159458559998711,3714.809109566293,36.03843843581556,12.232514241796906,4.92088969228669,368150.0697372624,0.8378869191834752,40.42477564195692,3.029756139495745,6.543157674390747,Innovadores_Solitarios,2
11.072483629594082,3969.141902987999,32.41977635891313,20.377247112949576,5.444267543267426,252125.13783365223,2.1310075451353687,58.83634188360281,2.105392697780496,6.192241553881967,Innovadores_Solitarios,2
7.543318880889084,3406.5641779193206,32.801344708629124,26.965547765115748,5.534100531738518,388963.0795623437,5.063689078937269,41.23425983913136,4.065480375065351,8.893955768707466,Innovadores_Solitarios,2
16.360153431353105,3241.355774949814,42.0467372009279,21.37161439560341,8.159144291461425,247713.99728467315,2.1089949571984565,33.69719774356214,2.7182153911394926,10.0,Innovadores_Solitarios,2
12.702644197609562,2827.774744482861,30.40674026757901,17.322024348958713,8.101000985628154,200164.5959261209,2.930630225226438,54.76483597714876,2.786011155774491,3.991718466495864,Innovadores_Solitarios,2
13.477353792024449,3475.2681451737835,38.37409746083302,28.824097461840505,5.5783372878156365,545530.0139910894,3.3329044164261123,30.43390023623026,2.4690030449981824,3.7545559568754023,Innovadores_Solitarios,2
10.287761118751572,3188.429736787618,32.22261440419873,36.89016531107552,3.3352888537915426,347141.5556386404,5.841008495979709,31.71665433578543,3.632931817755511,4.725225745386965,Innovadores_Solitarios,2
10.836895320192047,3601.46151042565,27.42127942501384,42.95877673095522,5.57173078144981,333445.6789987025,1.7744226190312276,49.87816409009245,5.01020453876635,9.095010402660122,Innovadores_Solitarios,2
17.383673590553364,3411.5263862529755,31.00851377730773,17.69069960058081,3.964777401927657,322378.7951638898,2.933746054252406,39.75365655890872,4.188393273448084,3.2413615439709456,Innovadores_Solitarios,2
17.540121977208102,4763.466212936811,32.3456561353984,35.44160877069072,6.167856370651927,264070.790921294,4.363782979252623,48.85982246038464,4.108703580582908,5.021121114963556,Innovadores_Solitarios,2
13.946129662768929,3910.241090598682,37.53637015553649,36.69295590445672,4.665763839366291,314671.3686433323,5.764317982075054,58.09763449762535,2.183064329012764,8.133349379178307,Innovadores_Solitarios,2
12.139309644468446,3684.3366544364503,33.0333059383632,37.78451862607299,2.280287718040161,374625.3566027221,3.382198136039807,49.68226271711613,5.16325472330546,6.057489645869635,Innovadores_Solitarios,2
12.837064577311018,3346.1108825235,36.0957516383197,40.77453279763475,6.215793019433079,318660.9123156358,2.809408935226096,33.30349578174208,3.1940899928983075,6.498767367421511,Innovadores_Solitarios,2
7.430439285648676,4036.815874929886,29.8674235029447,17.998791850608267,3.882156305456824,337721.1875064521,5.390093257849685,63.482860438515104,2.9342497389270124,6.265939348293752,Innovadores_Solitarios,2
10.493837326942169,3222.400236653401,44.40578534720295,3.0119404337991824,2.957534365738573,370835.6447299353,3.880028900106665,43.65701070656798,2.4359213692632715,3.103972199167512,Innovadores_Solitarios,2
8.789745701021541,2859.847800664553,39.36228664140072,24.00824136220617,1.9489496581505223,230809.1930118756,6.693273992095332,39.31620975466753,3.243339449322692,7.300402355917322,Innovadores_Solitarios,2
15.351887494764384,3379.381971071835,36.76027698257148,39.4376460407326,5.685450692755408,345675.3219153784,2.8356976432148624,48.546509203483055,3.4477085600173147,3.496921151619112,Innovadores_Solitarios,2
16.32035164634842,3821.361379933772,41.64576265066216,32.09003757588512,3.6472153958814606,480094.0432910816,2.8205286114255466,39.39763074033485,1.569224897881952,6.39304233940294,Innovadores_Solitarios,2
6.331377807163407,3564.052207455394,31.594741712625595,18.47376020697609,4.095387361501847,57612.06733710432,2.107633133570441,16.24145764771415,3.7604146561442975,7.681287097977448,Innovadores_Solitarios,2
8.52490593242237,3892.900079325416,37.12728780892483,24.5228864385802,8.006796603534301,387736.2290575672,2.992794921818863,36.68553739255504,3.026885838994531,4.066047713741574,Innovadores_Solitarios,2
11.156699121342136,3604.191403973776,24.791325657878545,18.18015752002201,8.595373053699046,364084.286126701,0.996759980210169,31.43231515325805,3.5725827813561586,5.505645234958807,Innovadores_Solitarios,2
13.18045615626525,4199.677718293001,39.62316841456384,18.530632222944263,6.790386440055465,363517.18016819697,4.39644662722718,55.743290729790026,2.464764788439432,6.119260739840349,Innovadores_Solitarios,2
12.593732350387944,4158.697032817163,35.987998023462,18.10812181910432,3.6971639927711033,251611.41659456785,6.471927606330499,35.1947903770852,3.4241659464019163,10.0,Innovadores_Solitarios,2
13.308971009022097,3761.41774401775,32.131499980307105,46.42270358611864,5.076006956336401,312003.1326718261,6.455086340201422,49.20276959095625,1.9772074348015944,5.951290815478035,Innovadores_Solitarios,2
16.721960289870097,3371.311731288328,26.657079630612053,31.47195939702741,2.548468673995317,153562.511979018,2.033627075401252,43.36677727839958,4.047098302612154,6.798446245210559,Innovadores_Solitarios,2
14.650979812460015,4341.963845728935,32.7055786856553,24.614915304992927,6.304645756826839,142360.78430157507,2.654745400118361,62.14810524588844,4.380091354147451,8.157361666862592,Innovadores_Solitarios,2
9.985129896185846,3187.218649245235,36.97901766718704,27.60673765823907,4.9488918580171095,417272.90192593646,1.89938969230916,48.15400231891648,2.629385667913894,6.988060372565478,Innovadores_Solitarios,2
8.640990316121568,3885.849355324173,20.75728689684962,7.602862212219005,2.4106370485581885,416082.6787378519,2.275118117193736,32.98448198032163,3.346503881730716,8.297531400744207,Innovadores_Solitarios,2
10.518730250516064,3476.539710560408,37.3852041361156,12.170077758114305,1.886836202680498,257188.48390340875,4.99253363889428,62.51139685951466,3.8502217421134928,6.15364378212051,Innovadores_Solitarios,2
13.29012494157321,3325.6739327960704,33.25371147840786,45.76747983560841,7.060566908063684,323878.9159026514,3.763870904463107,36.11436781268945,2.8036501509150216,5.356729897565235,Innovadores_Solitarios,2
11.757850259674251,3464.199370292968,34.813888817450795,25.519458858072998,5.157270380632181,100179.93154678924,4.465280154431158,53.74491512053722,3.346488475897993,7.455259087273959,Innovadores_Solitarios,2
8.880282218623407,3999.005054929826,20.518723109031555,23.60410371844826,6.225547810125139,194658.4436826344,5.216365633475033,30.64346558956292,4.914031353866786,10.0,Innovadores_Solitarios,2
13.094883007398677,3404.6587996183266,36.087164365898616,29.956818879726047,9.80683117047655,294238.1202966415,3.300837810287153,43.01648570072452,4.050654396007612,7.740135461377508,Innovadores_Solitarios,2
8.560963820943936,4052.762966478992,40.9351515278019,13.569950872695165,5.605270930478066,224572.41499806425,6.266863064602192,39.03792480110511,3.3287624103034803,7.277460444058369,Innovadores_Solitarios,2
14.892261504865072,3660.678607725136,37.10960377117642,29.5353430151398,7.378940977849281,177239.21848630076,2.5116867294187024,48.96100104774787,3.701172742310898,9.227422538117294,Innovadores_Solitarios,2
12.046737142744403,3351.218248320004,41.878534066558096,26.25576453471542,2.8074498262095964,155994.91174057056,2.653856351432261,63.91757594837458,2.153038651681672,5.699888825934947,Innovadores_Solitarios,2
15.029451268027902,3004.3038252718466,24.233049431981428,11.769102065925017,3.623699309644552,525243.5805344309,6.284030320272738,54.72648230487391,2.6751686164913777,4.722076504620995,Innovadores_Solitarios,2
19.319257219017818,2250.297142563213,46.45471286295371,8.546012530431081,7.768545637021036,356390.912005236,5.045140864019281,48.92131512497929,3.853415558780308,3.220855066472808,Innovadores_Solitarios,2
11.157974769399678,3879.4642948933824,36.40595711984688,24.37406872100477,1.614086371609229,290166.03732052504,1.4920708222666474,25.17113339273624,1.896410682784229,6.208402207903752,Innovadores_Solitarios,2
14.822313563964649,3589.9470755767397,41.960011431723,9.29499396376823,3.035025212923381,277536.6850002976,1.020743726859325,48.25078148536828,2.0316555451363647,7.836633212004626,Innovadores_Solitarios,2
13.321424213881198,3552.68775307298,28.329872525408977,28.19781934142537,4.960724402146638,355248.9954417148,0.0,43.35871201096992,4.364140429973844,4.797264712097572,Innovadores_Solitarios,2
12.121775073611648,3562.612251323954,32.852972294373735,30.43298029036388,3.5960166243864893,233709.9082449052,3.0977201406514085,18.9609209230046,4.749576743186939,6.244595006064568,Innovadores_Solitarios,2
15.7432262180212,2878.0683823043573,31.53547401102046,33.949243769444415,3.653018751512263,327899.4162223802,2.4101006434159444,27.46979420110364,5.145149127773388,4.563185468861605,Innovadores_Solitarios,2
11.610537900799722,2906.2007904852435,36.54910355113514,29.137990974514985,5.087622943958219,285299.79983715113,2.6294246822445837,54.45818675192365,5.210523001591351,7.267553761864197,Innovadores_Solitarios,2
16.9173504163322,3221.254107496083,28.150985102104613,50.79709337654319,8.355401628152881,244641.1758292005,1.3926508640605384,48.534746187779135,4.628396623128538,5.82343590329749,Innovadores_Solitarios,2
8.32817919971323,3310.4361295062563,33.98209819948819,14.852432693071332,5.068166936518452,223002.67689413583,1.7014449098679858,43.50678867686121,1.4441043537963727,4.836638172102712,Innovadores_Solitarios,2
8.371076943926383,3665.4401161072287,39.16764480804462,28.74056569847572,8.345144773675408,341901.90093660454,5.455337984946585,29.424822163623865,2.9442309223422938,2.012528714857089,Innovadores_Solitarios,2
7.758856509285059,3779.163456260861,35.38002695706206,15.793264069206336,4.7775478773026,209609.23585352104,3.338721648072156,28.967050861153503,4.236093175210438,7.077511984892738,Innovadores_Solitarios,2
12.425150740919712,4045.655060297135,38.045690604535885,21.835915503051982,9.63865907996339,339331.7839394372,5.426195399958367,42.88073674735048,2.6908835357974987,3.815374470654842,Innovadores_Solitarios,2
8.006301139326666,3566.770452391141,34.23765081809728,34.56702316794584,1.3275892537934069,350799.1326912544,1.428021078984101,23.449500907391897,0.8471094070475171,7.416217353377181,Innovadores_Solitarios,2
11.703331040426573,3694.289302265482,47.46499758716395,33.38490774451642,6.838152965975537,270972.54558113485,3.16365871709513,44.01088471107855,3.3216978061960134,5.987858176920214,Innovadores_Solitarios,2
9.304596054626888,3165.9547731784755,39.96021174768261,17.442548405071552,5.056362314738257,299088.10033557966,4.073019687140807,56.28843348747367,3.4746982328799527,5.650080486609182,Innovadores_Solitarios,2
8.064491302949522,3487.486520627428,39.08883149600143,30.578103063518626,2.869772673849255,269477.52956453327,3.020705239686761,30.857316967610757,2.813028697014554,8.780415098034627,Innovadores_Solitarios,2
6.073600300938386,3528.3249624485534,37.64846377178365,29.865016438262018,3.1213292123624914,285591.2444278385,3.1289488296202403,21.854578857383387,3.5999287299962046,5.859002443881818,Innovadores_Solitarios,2
10.988742086645882,4265.375416171849,41.09380925848659,39.90726136849952,3.773194672918121,269753.03135118715,3.297334914404223,34.17734772188157,3.170416222375488,5.573114258139584,Innovadores_Solitarios,2
7.5453060946502895,3580.286990524932,35.01523010076707,36.906462747863415,0.0,393431.99112392735,4.899108270882648,19.49681952376868,2.7752345981073163,6.8738763394927,Innovadores_Solitarios,2
4.22687312356527,2914.94348697032,25.9900978120999,32.59155160302647,3.9075111034950334,339180.40054025466,1.846979198546561,17.81632646838807,3.183359919779156,7.082925456409576,Innovadores_Solitarios,2
11.52441128091909,3492.3450754135024,37.89645749800544,15.269310591184444,4.945390920980136,206673.2040926804,5.393143003328983,33.35076623212734,2.115197285973099,6.239160736828307,Innovadores_Solitarios,2
11.372028968544402,3413.5269700382887,43.55854240071172,8.86438602123259,3.661854522680167,403990.46873960766,5.942340654987217,30.91576690394704,4.826009713546936,3.2561977141372878,Innovadores_Solitarios,2
12.897877741219476,3838.9629356696346,32.560442959271484,18.94285076996661,7.603482578797596,456151.1196726853,4.484190744018614,40.4800622359865,2.2465821296538167,10.0,Innovadores_Solitarios,2
12.554040917594726,3729.9860714695583,31.61142315123947,26.365353310827373,2.305747420940607,202838.59614893488,2.2693568973757827,58.00620861916638,2.3431057210286044,10.0,Innovadores_Solitarios,2
9.729614734291616,2976.5445086590303,37.68326376263643,32.18953310665067,2.1563786665163125,450133.3651955487,4.992095371611633,35.15980241736796,2.749166983544953,8.371408309325993,Innovadores_Solitarios,2
14.783520384243712,4164.097070924529,37.7811500470033,46.65002344901084,5.114026249794169,326859.2278863257,1.712963539239714,62.927026396187976,3.507835756289624,6.911775544163215,Innovadores_Solitarios,2
6.1009302318719945,3769.148039524816,40.36253668654901,16.607903326609936,9.112414259880644,189679.1634278317,0.9103816119579328,36.68119564621342,2.7231867001110794,5.270094540914229,Innovadores_Solitarios,2
12.8477398514649,3653.7033489045502,39.07868606269648,19.169225614310616,4.502617747632906,460734.55760199926,2.665756572427177,47.36462427457377,3.734877786049817,7.720946976719491,Innovadores_Solitarios,2
