Edad,Ingresos_Anuales,Saldo_Cuenta,Historial_Crédito,Número_Productos,Tarjeta_Crédito_Activa,Transacciones_Mensuales,Nivel_Endeudamiento,Uso_Banca_En_Línea,Satisfacción_Cliente,Tipología,Cluster
18.582715340742705,62111.80691256379,10402.304565112674,742.2647557845672,2,1,60.8483925577122,6.199876516532205,1,4,Jovenes_Digitales,2
33.846650207584,77346.00497837536,4746.514819176439,725.8744954527712,3,1,92.1446506320082,12.024282460043676,1,4,Jovenes_Digitales,2
21.2262354375116,77779.53147923632,6646.287958323074,613.6958715164965,3,1,88.87332234877536,18.602017466816907,1,3,Jovenes_Digitales,2
18.67529674292395,67128.01826505325,3450.6871292601745,633.9766603012997,1,1,69.45385772050892,27.35239444779664,1,3,Jovenes_Digitales,2
30.38923998946421,74224.52571611393,14460.20384724393,602.7999854819341,3,1,63.36851549585244,11.851453444129207,1,3,Jovenes_Digitales,2
22.975822817620053,73085.56045410407,14029.8620268064,700.9257788717365,3,1,52.10570846436113,33.18372381100546,1,3,Jovenes_Digitales,2
23.25581987756353,39187.389711476,13689.950944149256,686.3858269934051,1,1,59.00477837234473,21.23057206894874,1,4,Jovenes_Digitales,2
18.526147963007432,78475.02266090448,7525.973695670717,634.2493362196503,3,1,56.81484756420368,19.12131397340604,1,3,Jovenes_Digitales,2
21.458490501883883,35624.76566592426,5369.177495174727,659.9911443993175,2,1,81.51259938242121,28.466662757377183,1,3,Jovenes_Digitales,2
33.06492912246216,68950.71729409273,9407.078427383636,627.2188344415619,2,1,47.6555419021399,15.756764190488036,1,3,Jovenes_Digitales,2
28.89931521801216,52836.77052317337,7145.018231149968,698.6956297705741,1,1,38.56382126666597,15.742215931963482,1,3,Jovenes_Digitales,2
18.0,34620.820117193325,18973.211723089247,693.4647021304255,1,1,29.09488525396861,12.680395074348835,1,3,Jovenes_Digitales,2
19.93145637939576,26645.88681911313,21653.020904590427,686.0567867856132,1,1,80.76269618502192,24.94333051500361,1,4,Jovenes_Digitales,2
33.42223565261892,72881.02190541266,7981.779034563287,622.0880654872601,1,1,91.54811332075448,28.693542900220343,1,4,Jovenes_Digitales,2
22.60380568006528,28011.72242092402,16359.122086058427,643.089867488021,2,1,73.28345268001628,15.375983917536775,1,4,Jovenes_Digitales,2
18.0,37380.01866305101,11093.473930072192,697.6834992277956,3,1,93.45623292749912,16.40745132473294,1,3,Jovenes_Digitales,2
30.638751639241978,27168.839713701836,21236.68245213853,681.7606361196479,3,1,61.39927731521177,14.136240346612794,1,3,Jovenes_Digitales,2
22.684318207572232,25419.817358259985,18360.66598741464,710.9763833133428,3,1,47.82711878953536,27.633817170106703,1,4,Jovenes_Digitales,2
26.554881842888182,33384.14201660252,5612.360311411728,691.3111754494704,1,1,58.14425871050689,14.38251961299362,1,3,Jovenes_Digitales,2
32.34168105792401,66556.85657661456,17166.829115547614,742.5585864578763,3,1,49.53457222555636,17.952876792076424,1,3,Jovenes_Digitales,2
19.92725553797032,54889.70605208399,12807.932706823944,622.0285170641748,1,1,58.773813746907,32.731601087455,1,4,Jovenes_Digitales,2
24.52986415535982,67641.97445717092,9602.988192670822,743.9664939703408,3,1,49.58279313044775,24.00409323199244,1,4,Jovenes_Digitales,2
33.23496291785471,25133.6835438128,489.75142615556297,682.3201243103741,1,1,75.97783188047741,14.494817207893714,1,3,Jovenes_Digitales,2
37.57974198110748,59542.94049368091,15258.676172334768,727.0736632640417,1,1,54.21964694285828,28.246246341247534,1,4,Jovenes_Digitales,2
29.546661737471076,54676.12801022303,6991.13407122599,681.0710243883717,1,1,81.35530857107537,12.958763505836028,1,4,Jovenes_Digitales,2
25.57475355064853,81286.686484159,10021.057487470123,625.4879803278653,1,1,61.21707276954746,12.644067332006829,1,3,Jovenes_Digitales,2
29.39550126142849,43904.07307939784,16641.727988194158,728.8060200875718,2,1,57.53501677756126,20.70146972277019,1,4,Jovenes_Digitales,2
22.760588558065365,65590.24468222143,4487.846389983414,629.5592039887754,1,1,46.525816460705656,17.29007952658227,1,4,Jovenes_Digitales,2
27.969865476462463,63366.27091722244,4855.513690270044,637.8515671338672,3,1,80.40244831901725,11.201315481978712,1,3,Jovenes_Digitales,2
22.89576310930553,45922.44415062704,7752.777781337591,671.6564794728506,2,1,65.96589890780376,19.085572151220028,1,3,Jovenes_Digitales,2
31.713695540181384,68161.16395650737,16979.070038110505,638.4989432366987,3,1,36.906598100799954,10.890762584984792,1,3,Jovenes_Digitales,2
22.201795510082192,59503.34548716816,7029.115563036456,683.2937978214508,1,1,49.72348926900397,12.837904625546894,1,4,Jovenes_Digitales,2
31.205120776648133,76087.89164008891,13968.886142172814,738.5636598330752,1,1,47.46008007844596,14.829357115176157,1,4,Jovenes_Digitales,2
31.87354308091862,75991.91880216867,19690.93556484382,725.4361991150072,2,1,69.28424475778243,15.072676588586836,1,4,Jovenes_Digitales,2
18.691327967443467,72902.7318408425,1510.475071560685,694.3097072189792,1,1,83.11727228826915,29.56314083072168,1,3,Jovenes_Digitales,2
34.142345087347536,26689.74347232626,15550.938921539317,676.8544111097854,2,1,72.94006266746865,17.615748210309086,1,4,Jovenes_Digitales,2
27.62931077797152,59189.05493926214,11753.254614530664,727.6591189269129,2,1,94.35498875631332,12.558605209362362,1,4,Jovenes_Digitales,2
29.69433272852207,64238.32190857853,10362.248733894612,747.1253476053594,3,1,35.50684680452684,18.36158510566216,1,4,Jovenes_Digitales,2
32.37748327796039,48590.95539744599,8354.386601145154,674.6997253766972,1,1,57.84960919127858,16.99864639302573,1,4,Jovenes_Digitales,2
29.87667956633206,71691.2785154497,9775.369001771716,688.2946522857609,3,1,47.880843663388745,27.22483090433746,1,3,Jovenes_Digitales,2
22.34612805452328,20291.983627756283,15996.704707343944,635.8186481495029,2,1,77.36634813262428,27.398654429237503,1,4,Jovenes_Digitales,2
25.74828114544074,61800.88484521981,14162.403009949732,659.9449754415083,3,1,73.16004341129484,25.78612072190897,1,3,Jovenes_Digitales,2
26.00610701732761,31939.21043793238,10272.267271551664,675.4734204821351,3,1,61.55898184826293,21.842225909400437,1,3,Jovenes_Digitales,2
31.096707645836315,42641.764003095,17298.910365550084,676.2628376455195,3,1,52.33448693975962,19.898640073761808,1,3,Jovenes_Digitales,2
27.291588269022093,69692.95396128023,13429.489305857294,613.1683723452059,2,1,27.66537148024385,27.250323209606524,1,3,Jovenes_Digitales,2
26.101362846410183,76095.74250624466,11712.268320280837,666.6494574554395,1,1,50.24594704106676,11.397985561208932,1,3,Jovenes_Digitales,2
23.017267626575464,51540.91246360234,6734.255746758921,694.6295417954576,2,1,64.31546590685764,16.01784386580133,1,3,Jovenes_Digitales,2
19.66429950339812,39747.63688319476,10274.005478653806,762.8387911564905,2,1,65.11476123759837,17.414686563149317,1,4,Jovenes_Digitales,2
25.64605447750796,33586.884299064404,161.64076068966142,700.7125027681136,2,1,54.429124120021015,26.79060574276808,1,3,Jovenes_Digitales,2
27.973774710269225,25156.457637504976,17331.150555029035,722.6238939627607,2,1,76.39939991922755,18.018761320735614,1,3,Jovenes_Digitales,2
35.38847223763895,46057.84953669951,18044.879515690685,734.0435086305325,1,1,30.21948906553169,16.83456355649963,1,3,Jovenes_Digitales,2
18.616057919020943,26471.28000402845,12339.060946422562,673.371624448747,3,1,38.86745758697638,22.711450914826507,1,3,Jovenes_Digitales,2
23.591578925777508,59258.620676016646,6361.826897086216,652.9162486126667,2,1,61.15493358984405,26.90440819343209,1,4,Jovenes_Digitales,2
21.760520564114017,65327.30826636004,15663.197899738809,621.0939665205975,1,1,26.87202929290376,20.89731178516261,1,3,Jovenes_Digitales,2
25.114843683051536,26715.552722645825,6822.950491064294,673.5003275732888,2,1,63.498020809876905,27.42304642450096,1,3,Jovenes_Digitales,2
20.66663292620851,68866.31335530672,6132.7100491266565,718.7027425602362,1,1,78.03239942996068,18.80787227085114,1,3,Jovenes_Digitales,2
28.500879239052583,27503.30430833013,11008.301422743603,732.597106317331,1,1,37.41582058566543,16.66670670079324,1,3,Jovenes_Digitales,2
25.441932697778988,58368.44810628208,4873.164423561189,707.5773725658286,3,1,50.98177438588476,20.26111056569413,1,4,Jovenes_Digitales,2
18.0,22394.334447506782,9788.70407097372,756.2739506846399,1,1,78.24558498019266,27.251067274381995,1,4,Jovenes_Digitales,2
19.004778511848325,42962.97451631178,10507.579949929112,637.5809000271436,2,1,39.34697850718621,22.587090111086933,1,3,Jovenes_Digitales,2
30.907108707837743,34785.510028289194,5295.197130926776,742.3732386937093,3,1,83.64587247598257,15.895523104364788,1,4,Jovenes_Digitales,2
31.39323419543556,60241.83913556307,5128.225546924668,637.8058100845159,2,1,67.3874621629625,22.29197134819253,1,3,Jovenes_Digitales,2
28.92052681739617,29582.090937818903,20172.64090952084,630.7425587558855,2,1,61.47293018024119,24.300378465564588,1,3,Jovenes_Digitales,2
24.80421380996809,58066.46700921856,8308.272934514467,615.3325484813544,2,1,77.46992694004294,10.76514464419221,1,3,Jovenes_Digitales,2
23.852915620344906,43134.25765629246,14440.021429229126,676.465233726856,2,1,83.3594646186845,10.713817186480751,1,3,Jovenes_Digitales,2
36.446773821895306,26410.44196329729,15791.214324503744,713.5538528898858,2,1,89.46267428232045,18.862742212612005,1,4,Jovenes_Digitales,2
22.66819411616212,80614.81042752137,10436.558602948826,630.1272454022371,1,1,49.60045033547684,14.141753262960162,1,3,Jovenes_Digitales,2
33.16943745200957,39731.04219444682,11445.780403638071,623.5714056731942,1,1,57.20451517445596,23.614942663952103,1,4,Jovenes_Digitales,2
22.16225200322302,30014.996334864125,404.0897854438711,685.4262048549806,3,1,55.04264593982534,26.448780918978255,1,3,Jovenes_Digitales,2
27.563113538818023,62155.46941939268,2476.398951284096,683.2501213589743,2,1,78.65672776422065,23.142051501702877,1,4,Jovenes_Digitales,2
24.672723487025152,22430.07181066124,4605.589245657681,727.6693835377569,2,1,51.122572494398426,17.388438947650112,1,3,Jovenes_Digitales,2
22.90619550929125,22451.53341829132,18425.60018892283,650.3540764751865,2,1,55.3023423493442,21.37802578506766,1,3,Jovenes_Digitales,2
25.663332997961824,58576.28548357012,21233.17407869134,617.1717506822686,1,1,71.43883774974681,22.099262489334365,1,3,Jovenes_Digitales,2
19.4650264292942,60696.88751138154,10353.344835819864,707.6984197202315,1,1,67.71708407383247,18.035891903284213,1,3,Jovenes_Digitales,2
18.14772847945841,27154.131375819496,11946.975668769772,677.6130983944187,3,1,83.85929065434658,25.60780036787521,1,4,Jovenes_Digitales,2
24.03312049174755,67637.22306966994,2056.2164114491334,615.8697808995668,2,1,48.22882558586703,26.292156298883363,1,3,Jovenes_Digitales,2
18.33975930989453,73081.49545304794,7387.033147827608,679.8311773823149,1,1,57.30817156736417,12.1578150596469,1,4,Jovenes_Digitales,2
28.73506159946101,53319.31378179146,4651.104750793158,739.8994640324145,1,1,74.49268819422583,9.659904004505613,1,4,Jovenes_Digitales,2
32.040953692941955,79978.13933914254,12175.934661092308,706.6738894532242,1,1,91.4404193356396,28.09928449687161,1,3,Jovenes_Digitales,2
33.04951717627027,80852.03802638108,10956.865285056596,642.289474223866,3,1,101.35501827360588,10.315870160571944,1,4,Jovenes_Digitales,2
28.618267926175008,72683.50786855118,9261.996214166062,682.0739704512126,2,1,79.02716324369862,18.66860497081713,1,3,Jovenes_Digitales,2
29.70905811965674,27099.718531550392,1781.5425391489696,648.0841251463008,2,1,64.57893292585831,24.932691262946808,1,4,Jovenes_Digitales,2
31.4058371403946,36003.37530996008,1040.950507405947,714.8258733875302,1,1,36.00803185755297,14.025781193062144,1,4,Jovenes_Digitales,2
18.786894499855137,70794.8373576206,8858.26807863068,727.5782342990518,3,1,93.87875610732914,24.63461963279853,1,4,Jovenes_Digitales,2
28.30440546882205,40492.83832554129,13081.369488902656,754.9942660481031,2,1,35.60912878902641,24.617015850730283,1,4,Jovenes_Digitales,2
35.202623277586255,76973.73978767994,17102.601675440816,636.9606254356896,3,1,92.4508267049043,19.52242683162507,1,4,Jovenes_Digitales,2
22.648049117257408,35869.65081643434,10261.42736336471,700.8009505939485,2,1,37.17122888637905,31.267276707956896,1,3,Jovenes_Digitales,2
31.122259013165596,37346.84153776692,6794.542509472165,712.7553602119084,3,1,47.40861366282663,21.708259675071915,1,3,Jovenes_Digitales,2
35.41405118998693,73740.92235681573,441.8719071606015,739.0119716863526,1,1,60.95603012283149,11.526860773555946,1,4,Jovenes_Digitales,2
30.764123943256443,65657.18899567597,10242.786797110126,664.7175943400277,3,1,76.14851739532102,25.97484907561213,1,3,Jovenes_Digitales,2
24.38601746930148,19744.26555264198,9536.984491107842,608.736109646399,1,1,69.1772744829501,18.99263217925448,1,4,Jovenes_Digitales,2
31.55037788506063,49322.008242477226,8118.579284725226,740.9133187063966,1,1,58.643839399554174,10.77282920605439,1,3,Jovenes_Digitales,2
32.0860048332967,60663.80057392314,19065.29623657684,652.6574436155313,2,1,62.853369565971214,23.91769623017873,1,4,Jovenes_Digitales,2
31.572234311232208,75284.0771628879,63.61489527110621,640.1090131699137,1,1,40.61561153736572,14.083431393049166,1,4,Jovenes_Digitales,2
30.26553289994544,56314.10509633303,1899.4336625156964,734.7588309346042,1,1,72.4384889608326,24.695080583663312,1,4,Jovenes_Digitales,2
25.934100898700176,57637.93437436082,18263.314847001948,613.8727265017534,1,1,24.03107321121828,18.42887101865511,1,3,Jovenes_Digitales,2
24.439993019089886,66033.34783695088,15774.028277120624,718.69810228526,2,1,53.27901147005121,17.587149909878352,1,4,Jovenes_Digitales,2
28.913723862080985,62804.002845070296,3387.154282377564,701.8735829132503,3,1,75.44386620210953,16.301249021206637,1,3,Jovenes_Digitales,2
28.668657633889456,51895.50824704801,11976.807978483515,659.3521154968396,2,1,55.64463118682738,20.523040211047263,1,4,Jovenes_Digitales,2
25.987411068490086,30325.306098732675,10237.189394015346,739.8455584303433,2,1,52.50188799688263,9.743419248098585,1,3,Jovenes_Digitales,2
18.30780541015587,70056.82335898516,20556.366559172537,687.1032365743591,1,1,87.4403066058872,18.605671946359003,1,4,Jovenes_Digitales,2
31.113554188044606,52729.941087421474,15037.822400066409,657.6271961741159,1,1,43.10762347757618,27.59826926463016,1,3,Jovenes_Digitales,2
27.848594384761768,77616.7982626906,7837.877061507553,746.2172161161536,1,1,96.02587189041915,26.32990450493287,1,3,Jovenes_Digitales,2
30.593472217388666,62483.777917242296,5859.0175820796485,748.1865409497856,2,1,37.69861179229515,26.444456028927007,1,4,Jovenes_Digitales,2
25.97285592156309,26927.769002867,9289.786176413698,622.0560377627637,2,1,84.28775839375963,15.007019105200111,1,4,Jovenes_Digitales,2
30.123990352909832,48517.65841671589,16637.237030446533,630.9669841418129,3,1,36.868861600262775,29.206917277875338,1,4,Jovenes_Digitales,2
19.881939964164925,20147.563888249577,16819.384991854276,705.9918995505323,3,1,76.83742819218647,15.680154349736986,1,4,Jovenes_Digitales,2
24.091206431722178,71055.45639902561,21864.84634870976,649.3237636529019,3,1,33.90245258408619,25.8418792133003,1,3,Jovenes_Digitales,2
18.457485260219368,62292.5337998896,1043.006906526499,660.8911760740586,3,1,57.73326347900581,11.123082632172318,1,4,Jovenes_Digitales,2
26.37785759433542,71196.78633646683,1631.5654717964403,637.1978511776592,2,1,49.7585793610065,27.32475056320025,1,4,Jovenes_Digitales,2
22.643962149391367,69850.06930829429,13288.910061873692,656.4458819966143,1,1,63.269172596053686,22.08499485857777,1,4,Jovenes_Digitales,2
28.27977972505235,52227.842359482194,17101.32459505213,691.7225716263105,2,1,37.04610581883793,21.713741121489267,1,4,Jovenes_Digitales,2
34.106302043262815,37917.30240655298,7034.563239797611,606.9347830677543,1,1,48.02029018141129,27.097151214838007,1,3,Jovenes_Digitales,2
24.15610432105592,69886.9487481446,19647.366675739904,655.2239902104849,2,1,98.54693855190608,18.71076349391541,1,3,Jovenes_Digitales,2
34.73593122248484,30153.912350546616,14930.888839637517,714.8393748307201,1,1,92.3325414728237,14.224267532077778,1,3,Jovenes_Digitales,2
23.93334701934527,71888.86658008303,8595.218799043418,643.264864138935,3,1,31.85185777703101,29.34853280526996,1,3,Jovenes_Digitales,2
32.101682708123704,63179.05590082458,7040.95556710635,660.3177538918441,2,1,44.66043075675614,17.93267148337238,1,4,Jovenes_Digitales,2
18.200554494588584,58679.90541842114,5372.554328617629,615.0989027874684,1,1,69.07363057154348,9.267440640155906,1,3,Jovenes_Digitales,2
34.49473728467882,78556.90461312683,11922.38652858949,665.1708695647842,3,1,32.84691435967573,20.297283997811185,1,4,Jovenes_Digitales,2
27.56689540898178,32531.25111246594,15759.163990981937,658.744587334772,2,1,54.697536224520654,14.066436417266251,1,3,Jovenes_Digitales,2
26.82029118997903,42815.50500180456,15652.494926295803,702.6480346993982,3,1,69.77227906822449,18.12936211279406,1,3,Jovenes_Digitales,2
23.97443241876322,33334.87380915147,11048.830040463525,700.3193042846716,2,1,79.260355539669,23.757776860302336,1,4,Jovenes_Digitales,2
18.0,30517.262231977245,17104.61389281841,650.0830456626813,2,1,102.32952881403575,13.39883814695951,1,3,Jovenes_Digitales,2
23.695420368317127,36956.7331343571,17272.98656401459,623.6130365643329,1,1,27.208339747514085,16.864574461435055,1,4,Jovenes_Digitales,2
21.73468302239033,79448.69759841026,4131.601825577243,662.7733644664568,2,1,66.00559924202905,13.148928389417572,1,3,Jovenes_Digitales,2
26.785905897013496,29595.87768745235,15211.225765340729,749.9795790246872,3,1,37.392301904205,19.6642630454763,1,3,Jovenes_Digitales,2
19.348759858110384,64532.58710702777,10737.95349870326,695.3164370217396,3,1,52.88371075910613,15.604561091819416,1,4,Jovenes_Digitales,2
31.59287296676753,72233.80247461393,10896.706161957009,609.2405697683456,1,1,86.80683742304,23.518966744908543,1,4,Jovenes_Digitales,2
25.248436169700117,58772.88092071647,18111.878744616093,683.0583391096174,2,1,60.78415847910556,11.136231705778473,1,3,Jovenes_Digitales,2
30.43270620382209,69267.9725312006,14474.82604036354,623.6115245518445,1,1,37.30642221454895,10.843750421330473,1,4,Jovenes_Digitales,2
35.14028458656982,31763.51170569309,10797.155828374847,665.8387037728971,1,1,87.90436768654074,25.85384704300347,1,4,Jovenes_Digitales,2
35.99559166938851,47769.32398283837,10032.990829474798,636.42725828438,3,1,71.93489169521904,16.653968064039617,1,4,Jovenes_Digitales,2
28.78490913529857,69050.61115406809,9385.724206676348,705.6035117109236,3,1,41.04953765219611,17.7545064100994,1,3,Jovenes_Digitales,2
35.733217799340565,47506.17328847457,7563.334582840329,746.3032486207302,1,1,41.47978943202583,12.436682984576628,1,3,Jovenes_Digitales,2
18.0,61971.96936264026,10085.151414132331,748.3746019667161,3,1,83.84611360615774,10.660078732310252,1,4,Jovenes_Digitales,2
32.13796295535227,58283.009763075286,11227.8418839247,598.0551809629435,1,1,41.83784865131828,22.834868418653546,1,4,Jovenes_Digitales,2
19.333615257607825,64451.31955126075,13067.86461327772,635.4147694590864,1,1,93.24635141898509,13.24190280524373,1,3,Jovenes_Digitales,2
